project_id,load_area,technology,plant_name,eia_id,capacity_mw,heat_rate,cogen_thermal_demand_mmbtus_per_mwh,start_year,forced_retirement_year,overnight_cost,connect_cost_per_mw,fixed_o_m,variable_o_m
5000193,CA_PGE_N,Hydro_NonPumped_EP,Rock_Creek,275,124.6,0,0,1950,9999,4196718,76765.72,17486.325,6.994529904
5000194,CA_PGE_N,Hydro_NonPumped_EP,Rock_Creek_LP,50892,3,0,0,1986,9999,4196718,76765.72,17486.325,6.994529904
5000195,CA_PGE_N,Hydro_NonPumped_EP,Rollins,34,12.1,0,0,1980,9999,4196718,76765.72,17486.325,6.994529904
5000196,CA_PGE_N,Hydro_NonPumped_EP,Scott_Flat,839,1,0,0,1985,9999,4196718,76765.72,17486.325,6.994529904
5000197,CA_PGE_N,Hydro_NonPumped_EP,Shasta,445,142,0,0,1949,9999,4196718,76765.72,17486.325,6.994529904
5000198,CA_PGE_N,Hydro_NonPumped_EP,Shasta,445,284,0,0,1948,9999,4196718,76765.72,17486.325,6.994529904
5000199,CA_PGE_N,Hydro_NonPumped_EP,Shasta,445,288,0,0,1944,9999,4196718,76765.72,17486.325,6.994529904
5000200,CA_PGE_N,Hydro_NonPumped_EP,Slate_Creek,50961,4.2,0,0,1990,9999,4196718,76765.72,17486.325,6.994529904
5000201,CA_PGE_N,Hydro_NonPumped_EP,Sly_Creek,776,12.1,0,0,1983,9999,4196718,76765.72,17486.325,6.994529904
5000202,CA_PGE_N,Hydro_NonPumped_EP,South,280,6.7,0,0,1979,9999,4196718,76765.72,17486.325,6.994529904
5000203,CA_PGE_N,Hydro_NonPumped_EP,Spaulding_1,281,7,0,0,1928,9999,4196718,76765.72,17486.325,6.994529904
5000204,CA_PGE_N,Hydro_NonPumped_EP,Spaulding_2,282,3.7,0,0,1928,9999,4196718,76765.72,17486.325,6.994529904
5000205,CA_PGE_N,Hydro_NonPumped_EP,Spaulding_3,283,6.6,0,0,1929,9999,4196718,76765.72,17486.325,6.994529904
5000206,CA_PGE_N,Hydro_NonPumped_EP,Spring_Creek,450,180,0,0,1964,9999,4196718,76765.72,17486.325,6.994529904
5000207,CA_PGE_N,Hydro_NonPumped_EP,Stampede,7066,3.6,0,0,1988,9999,4196718,76765.72,17486.325,6.994529904
5000208,CA_PGE_N,Hydro_NonPumped_EP,Stony_Gorge,7151,5,0,0,1986,9999,4196718,76765.72,17486.325,6.994529904
5000209,CA_PGE_N,Hydro_NonPumped_EP,Thermalito,438,32.6,0,0,1968,9999,4196718,76765.72,17486.325,6.994529904
5000210,CA_PGE_N,Hydro_NonPumped_EP,Thermalito_Diverson_Dam,7129,3.4,0,0,1987,9999,4196718,76765.72,17486.325,6.994529904
5000211,CA_PGE_N,Hydro_NonPumped_EP,Three_Forks_Water_Power_Project,54308,1.3,0,0,1984,9999,4196718,76765.72,17486.325,6.994529904
5000212,CA_PGE_N,Hydro_NonPumped_EP,Toadtown,714,1.8,0,0,1986,9999,4196718,76765.72,17486.325,6.994529904
5000213,CA_PGE_N,Hydro_NonPumped_EP,Trinity,451,140,0,0,1964,9999,4196718,76765.72,17486.325,6.994529904
5000214,CA_PGE_N,Hydro_NonPumped_EP,Union_Valley,6612,38.6,0,0,1963,9999,4196718,76765.72,17486.325,6.994529904
5000215,CA_PGE_N,Hydro_NonPumped_EP,Volta_1,290,8.5,0,0,1980,9999,4196718,76765.72,17486.325,6.994529904
5000216,CA_PGE_N,Hydro_NonPumped_EP,Volta_2,180,1,0,0,1981,9999,4196718,76765.72,17486.325,6.994529904
5000217,CA_PGE_N,Hydro_NonPumped_EP,Warm_Springs_Hydro_Project,54261,2.7,0,0,1988,9999,4196718,76765.72,17486.325,6.994529904
5000218,CA_PGE_N,Hydro_NonPumped_EP,Whiskeytown,7189,3.5,0,0,1986,9999,4196718,76765.72,17486.325,6.994529904
5000219,CA_PGE_N,Hydro_NonPumped_EP,White_Rock/Slab_Creek,435,266,0,0,1968,9999,4196718,76765.72,17486.325,6.994529904
5000220,CA_PGE_N,Hydro_NonPumped_EP,Wise,292,13.6,0,0,1917,9999,4196718,76765.72,17486.325,6.994529904
5000221,CA_PGE_N,Hydro_NonPumped_EP,Wise,292,2.8,0,0,1986,9999,4196718,76765.72,17486.325,6.994529904
5000222,CA_PGE_N,Hydro_NonPumped_EP,Woodleaf,419,59,0,0,1963,9999,4196718,76765.72,17486.325,6.994529904
5000223,CA_PGE_S,Hydro_NonPumped_EP,Kern_Canyon,7911,9.5,0,0,1921,9999,4042710,73948.68,16844.625,6.737849908
5000224,CA_PGE_S,Hydro_NonPumped_EP,Kern_River_1,340,26,0,0,1907,9999,4042710,73948.68,16844.625,6.737849908
5000225,CA_PGE_S,Hydro_NonPumped_EP,Nacimiento_Hydro_Project,50352,4.2,0,0,1987,9999,4042710,73948.68,16844.625,6.737849908
5000226,CA_PGE_S,Hydro_NonPumped_EP,Rio_Bravo_Hydro_Project,50037,14,0,0,1989,9999,4042710,73948.68,16844.625,6.737849908
5000227,CA_SCE_CEN,Hydro_NonPumped_EP,Alamo,905,19.6,0,0,1986,9999,4312224,78878.5,17967.6,7.187039902
5000228,CA_SCE_CEN,Hydro_NonPumped_EP,Big_Pine,391,3.2,0,0,1925,9999,4312224,78878.5,17967.6,7.187039902
5000229,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_2,323,2.3,0,0,1911,9999,4312224,78878.5,17967.6,7.187039902
5000230,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_2,323,5,0,0,1908,9999,4312224,78878.5,17967.6,7.187039902
5000231,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_3,324,7.7,0,0,1913,9999,4312224,78878.5,17967.6,7.187039902
5000232,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_4,325,1.9,0,0,1909,9999,4312224,78878.5,17967.6,7.187039902
5000233,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_4,325,1.9,0,0,1907,9999,4312224,78878.5,17967.6,7.187039902
5000234,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_4,325,1.9,0,0,1906,9999,4312224,78878.5,17967.6,7.187039902
5000235,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_4,325,2,0,0,1905,9999,4312224,78878.5,17967.6,7.187039902
5000236,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_5,326,2.5,0,0,1919,9999,4312224,78878.5,17967.6,7.187039902
5000237,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_5,326,2,0,0,1943,9999,4312224,78878.5,17967.6,7.187039902
5000238,CA_SCE_CEN,Hydro_NonPumped_EP,Bishop_Creek_6,327,1.6,0,0,1913,9999,4312224,78878.5,17967.6,7.187039902
5000239,CA_SCE_CEN,Hydro_NonPumped_EP,Borel,328,6,0,0,1932,9999,4312224,78878.5,17967.6,7.187039902
5000240,CA_SCE_CEN,Hydro_NonPumped_EP,Borel,328,6,0,0,1904,9999,4312224,78878.5,17967.6,7.187039902
5000241,CA_SCE_CEN,Hydro_Pumped_EP,Castaic,392,425,0,0,1978,9999,2671185.5,78878.5,36893.472,0
5000242,CA_SCE_CEN,Hydro_Pumped_EP,Castaic,392,212.5,0,0,1974,9999,2671185.5,78878.5,36893.472,0
5000243,CA_SCE_CEN,Hydro_Pumped_EP,Castaic,392,425,0,0,1977,9999,2671185.5,78878.5,36893.472,0
5000244,CA_SCE_CEN,Hydro_Pumped_EP,Castaic,392,212.5,0,0,1973,9999,2671185.5,78878.5,36893.472,0
5000245,CA_SCE_CEN,Hydro_NonPumped_EP,Control_Gorge,393,37.5,0,0,1952,9999,4312224,78878.5,17967.6,7.187039902
5000246,CA_SCE_CEN,Hydro_NonPumped_EP,Cottonwood,394,1.2,0,0,1908,9999,4312224,78878.5,17967.6,7.187039902
5000247,CA_SCE_CEN,Hydro_NonPumped_EP,Cottonwood,394,1.2,0,0,1909,9999,4312224,78878.5,17967.6,7.187039902
5000248,CA_SCE_CEN,Hydro_NonPumped_EP,Foothill,396,11,0,0,1971,9999,4312224,78878.5,17967.6,7.187039902
5000249,CA_SCE_CEN,Hydro_NonPumped_EP,Foothill_Feeder,6645,9,0,0,1981,9999,4312224,78878.5,17967.6,7.187039902
5000250,CA_SCE_CEN,Hydro_NonPumped_EP,Haiwee,398,5.6,0,0,1927,9999,4312224,78878.5,17967.6,7.187039902
5000251,CA_SCE_CEN,Hydro_NonPumped_EP,Isabella_Hydro_Project,10139,11.8,0,0,1990,9999,4312224,78878.5,17967.6,7.187039902
5000252,CA_SCE_CEN,Hydro_NonPumped_EP,Kern_River_3,339,40.1,0,0,1921,9999,4312224,78878.5,17967.6,7.187039902
5000253,CA_SCE_CEN,Hydro_NonPumped_EP,Lundy,342,1.5,0,0,1912,9999,4312224,78878.5,17967.6,7.187039902
5000254,CA_SCE_CEN,Hydro_NonPumped_EP,Lundy,342,1.5,0,0,1911,9999,4312224,78878.5,17967.6,7.187039902
5000255,CA_SCE_CEN,Hydro_NonPumped_EP,Middle_Gorge,401,37.5,0,0,1952,9999,4312224,78878.5,17967.6,7.187039902
5000256,CA_SCE_CEN,Hydro_NonPumped_EP,Mojave_Siphon,7072,32.7,0,0,1996,9999,4312224,78878.5,17967.6,7.187039902
5000257,CA_SCE_CEN,Hydro_NonPumped_EP,Pleasant_Valley,402,3.2,0,0,1958,9999,4312224,78878.5,17967.6,7.187039902
5000258,CA_SCE_CEN,Hydro_NonPumped_EP,Poole,353,11.2,0,0,1924,9999,4312224,78878.5,17967.6,7.187039902
5000259,CA_SCE_CEN,Hydro_NonPumped_EP,Portal,354,10.8,0,0,1956,9999,4312224,78878.5,17967.6,7.187039902
5000260,CA_SCE_CEN,Hydro_NonPumped_EP,Rush_Creek,357,5.8,0,0,1916,9999,4312224,78878.5,17967.6,7.187039902
5000261,CA_SCE_CEN,Hydro_NonPumped_EP,Rush_Creek,357,7.2,0,0,1917,9999,4312224,78878.5,17967.6,7.187039902
5000262,CA_SCE_CEN,Hydro_NonPumped_EP,San_Dimas,6646,9.9,0,0,1981,9999,4312224,78878.5,17967.6,7.187039902
5000263,CA_SCE_CEN,Hydro_NonPumped_EP,San_Francisquito_1,6479,25,0,0,1987,9999,4312224,78878.5,17967.6,7.187039902
5000264,CA_SCE_CEN,Hydro_NonPumped_EP,San_Francisquito_1,6479,9.3,0,0,1917,9999,4312224,78878.5,17967.6,7.187039902
5000265,CA_SCE_CEN,Hydro_NonPumped_EP,San_Francisquito_1,6479,25,0,0,1983,9999,4312224,78878.5,17967.6,7.187039902
5000266,CA_SCE_CEN,Hydro_NonPumped_EP,San_Francisquito_1,6479,10,0,0,1923,9999,4312224,78878.5,17967.6,7.187039902
5000267,CA_SCE_CEN,Hydro_NonPumped_EP,San_Francisquito_2,6480,14,0,0,1920,9999,4312224,78878.5,17967.6,7.187039902
5000268,CA_SCE_CEN,Hydro_NonPumped_EP,San_Francisquito_2,6480,14,0,0,1932,9999,4312224,78878.5,17967.6,7.187039902
5000269,CA_SCE_CEN,Hydro_NonPumped_EP,Santa_Ana_1,361,3.2,0,0,1900,9999,4312224,78878.5,17967.6,7.187039902
5000270,CA_SCE_CEN,Hydro_NonPumped_EP,Upper_Gorge,407,37.5,0,0,1953,9999,4312224,78878.5,17967.6,7.187039902
5000271,CA_SCE_CEN,Hydro_NonPumped_EP,W_E_Warne,6196,37.1,0,0,1982,9999,4312224,78878.5,17967.6,7.187039902
5000272,CA_SCE_CEN,Hydro_NonPumped_EP,W_E_Warne,6196,37.1,0,0,1983,9999,4312224,78878.5,17967.6,7.187039902
5000273,CA_SCE_S,Hydro_NonPumped_EP,Azusa,6449,3,0,0,1949,9999,4312224,78878.5,17967.6,7.187039902
5000274,CA_SCE_S,Hydro_NonPumped_EP,Corona,480,2.9,0,0,1983,9999,4312224,78878.5,17967.6,7.187039902
5000275,CA_SCE_S,Hydro_NonPumped_EP,Coyote_Creek,483,3.1,0,0,1984,9999,4312224,78878.5,17967.6,7.187039902
5000276,CA_SCE_S,Hydro_NonPumped_EP,Devil_Canyon,436,59.8,0,0,1976,9999,4312224,78878.5,17967.6,7.187039902
5000277,CA_SCE_S,Hydro_NonPumped_EP,Devil_Canyon,436,78.3,0,0,1992,9999,4312224,78878.5,17967.6,7.187039902
5000278,CA_SCE_S,Hydro_NonPumped_EP,Devil_Canyon,436,78.3,0,0,1994,9999,4312224,78878.5,17967.6,7.187039902
5000279,CA_SCE_S,Hydro_NonPumped_EP,Devil_Canyon,436,59.8,0,0,1972,9999,4312224,78878.5,17967.6,7.187039902
5000280,CA_SCE_S,Hydro_NonPumped_EP,Diamond_Valley_Lake,7942,29.7,0,0,2001,9999,4312224,78878.5,17967.6,7.187039902
5000281,CA_SCE_S,Hydro_NonPumped_EP,Etiwanda,745,23.9,0,0,1994,9999,4312224,78878.5,17967.6,7.187039902
5000282,CA_SCE_S,Hydro_NonPumped_EP,Fontana,332,2.8,0,0,1917,9999,4312224,78878.5,17967.6,7.187039902
5000283,CA_SCE_S,Hydro_NonPumped_EP,Lake_Mathews,6644,4.9,0,0,1980,9999,4312224,78878.5,17967.6,7.187039902
5000284,CA_SCE_S,Hydro_NonPumped_EP,Mill_Creek_3,7147,1,0,0,1903,9999,4312224,78878.5,17967.6,7.187039902
5000285,CA_SCE_S,Hydro_NonPumped_EP,Mill_Creek_3,7147,2,0,0,1904,9999,4312224,78878.5,17967.6,7.187039902
5000286,CA_SCE_S,Hydro_NonPumped_EP,Perris,481,7.9,0,0,1983,9999,4312224,78878.5,17967.6,7.187039902
5000287,CA_SCE_S,Hydro_NonPumped_EP,Rio_Hondo,482,1.9,0,0,1984,9999,4312224,78878.5,17967.6,7.187039902
5000288,CA_SCE_S,Hydro_NonPumped_EP,San_Dimas_Wash_Generating_Station,50233,1,0,0,1986,9999,4312224,78878.5,17967.6,7.187039902
5000289,CA_SCE_S,Hydro_NonPumped_EP,San_Gabriel_Hydro_Project,54017,5,0,0,1987,9999,4312224,78878.5,17967.6,7.187039902
5000290,CA_SCE_S,Hydro_NonPumped_EP,Santa_Ana_3,363,3.1,0,0,1999,9999,4312224,78878.5,17967.6,7.187039902
5000291,CA_SCE_S,Hydro_NonPumped_EP,Temescal,479,2.9,0,0,1983,9999,4312224,78878.5,17967.6,7.187039902
5000292,CA_SCE_S,Hydro_NonPumped_EP,Valley_View,487,4.1,0,0,1985,9999,4312224,78878.5,17967.6,7.187039902
5000293,CA_SCE_S,Hydro_NonPumped_EP,Yorba_Linda,6647,5.1,0,0,1981,9999,4312224,78878.5,17967.6,7.187039902
5000294,CA_SCE_SE,Hydro_NonPumped_EP,Headgate_Rock,7179,19.5,0,0,1993,9999,4312224,78878.5,17967.6,7.187039902
5000295,CA_SCE_SE,Hydro_NonPumped_EP,Parker_Dam,447,60,0,0,1943,9999,4312224,78878.5,17967.6,7.187039902
5000296,CA_SCE_SE,Hydro_NonPumped_EP,Parker_Dam,447,60,0,0,1942,9999,4312224,78878.5,17967.6,7.187039902
5000297,CA_SCE_VLY,Hydro_NonPumped_EP,Kaweah_1,337,2.2,0,0,1929,9999,4042710,73948.68,16844.625,6.737849908
5000298,CA_SCE_VLY,Hydro_NonPumped_EP,Kaweah_2,336,1.8,0,0,1929,9999,4042710,73948.68,16844.625,6.737849908
5000299,CA_SCE_VLY,Hydro_NonPumped_EP,Kaweah_3,338,4.8,0,0,1913,9999,4042710,73948.68,16844.625,6.737849908
5000300,CA_SCE_VLY,Hydro_NonPumped_EP,Springville_Hydroelectric,56125,1,0,0,1994,9999,4042710,73948.68,16844.625,6.737849908
5000301,CA_SCE_VLY,Hydro_NonPumped_EP,Terminus_Hydroelectric_Project,54343,20.1,0,0,1990,9999,4042710,73948.68,16844.625,6.737849908
5000302,CA_SCE_VLY,Hydro_NonPumped_EP,Tulare_Success_Power_Project,10222,1.4,0,0,1989,9999,4042710,73948.68,16844.625,6.737849908
5000303,CA_SCE_VLY,Hydro_NonPumped_EP,Tule_River,289,8.4,0,0,1914,9999,4042710,73948.68,16844.625,6.737849908
5000304,CA_SDGE,Hydro_NonPumped_EP,Gas_Utilization_Facility,50492,1.5,0,0,2002,9999,4312224,78878.5,17967.6,7.187039902
5000305,CA_SDGE,Hydro_NonPumped_EP,Rancho_Penasquitos,56615,4.6,0,0,2007,9999,4312224,78878.5,17967.6,7.187039902
5000306,CA_SDGE,Hydro_NonPumped_EP,Red_Mountain,484,5.9,0,0,1985,9999,4312224,78878.5,17967.6,7.187039902
5000307,CA_SMUD,Hydro_NonPumped_EP,Folsom,441,198.6,0,0,1955,9999,4196718,76765.72,17486.325,6.994529904
5000308,CA_SMUD,Hydro_NonPumped_EP,Nimbus,444,13.4,0,0,1955,9999,4196718,76765.72,17486.325,6.994529904
5000309,CO_DEN,Hydro_NonPumped_EP,Big_Thompson,515,4.5,0,0,1959,9999,3619188,66201.59,15079.95,6.031979918
5000310,CO_DEN,Hydro_NonPumped_EP,Boulder_Canyon_Hydro,466,10,0,0,1911,9999,3619188,66201.59,15079.95,6.031979918
5000311,CO_DEN,Hydro_NonPumped_EP,Boulder_City_Betasso_Hydroelectric_Plant,54680,3,0,0,1987,9999,3619188,66201.59,15079.95,6.031979918
5000312,CO_DEN,Hydro_NonPumped_EP,Boulder_City_Lakewood_Hydro,54679,3.5,0,0,2004,9999,3619188,66201.59,15079.95,6.031979918
5000313,CO_DEN,Hydro_NonPumped_EP,Boulder_City_Silver_Lake_Hydro,55931,3.3,0,0,2000,9999,3619188,66201.59,15079.95,6.031979918
5000314,CO_DEN,Hydro_NonPumped_EP,Estes,513,45,0,0,1950,9999,3619188,66201.59,15079.95,6.031979918
5000315,CO_DEN,Hydro_NonPumped_EP,Flatiron,518,86,0,0,1954,9999,3619188,66201.59,15079.95,6.031979918
5000316,CO_DEN,Hydro_Pumped_EP,Flatiron,518,8.5,0,0,1954,9999,2241890.5,66201.59,30964.164,0
5000317,CO_DEN,Hydro_NonPumped_EP,Foothills_Hydro_Plant,10070,3.1,0,0,1985,9999,3619188,66201.59,15079.95,6.031979918
5000318,CO_DEN,Hydro_NonPumped_EP,Gross_Hydro_Plant,10424,7.8,0,0,2007,9999,3619188,66201.59,15079.95,6.031979918
5000319,CO_DEN,Hydro_NonPumped_EP,Hillcrest_Pump_Station,54142,2,0,0,1993,9999,3619188,66201.59,15079.95,6.031979918
5000320,CO_DEN,Hydro_NonPumped_EP,Marys_Lake,517,8.1,0,0,1951,9999,3619188,66201.59,15079.95,6.031979918
5000321,CO_DEN,Hydro_NonPumped_EP,Pole_Hill,519,38.2,0,0,1954,9999,3619188,66201.59,15079.95,6.031979918
5000322,CO_DEN,Hydro_NonPumped_EP,Strontia_Springs_Hydro_Plant,10081,1,0,0,1986,9999,3619188,66201.59,15079.95,6.031979918
5000323,CO_E,Hydro_NonPumped_EP,Tesla,7233,27.6,0,0,1997,9999,3619188,66201.59,15079.95,6.031979918
5000324,CO_NW,Hydro_Pumped_EP,Cabin_Creek,467,300,0,0,1967,9999,2241890.5,66201.59,30964.164,0
5000325,CO_NW,Hydro_NonPumped_EP,Dillon_Hydro_Plant,10421,1.8,0,0,1987,9999,3619188,66201.59,15079.95,6.031979918
5000326,CO_NW,Hydro_NonPumped_EP,Georgetown,472,0.6,0,0,1908,9999,3619188,66201.59,15079.95,6.031979918
5000327,CO_NW,Hydro_NonPumped_EP,Georgetown,472,0.6,0,0,1906,9999,3619188,66201.59,15079.95,6.031979918
5000328,CO_NW,Hydro_NonPumped_EP,Grand_Valley_Project_Power_Plant,473,3,0,0,1932,9999,3619188,66201.59,15079.95,6.031979918
5000329,CO_NW,Hydro_NonPumped_EP,Green_Mountain,516,26,0,0,1943,9999,3619188,66201.59,15079.95,6.031979918
5000330,CO_NW,Hydro_NonPumped_EP,Lower_Molina,520,4.8,0,0,1962,9999,3619188,66201.59,15079.95,6.031979918
5000331,CO_NW,Hydro_NonPumped_EP,Manitou_Springs,494,2.5,0,0,1939,9999,3619188,66201.59,15079.95,6.031979918
5000332,CO_NW,Hydro_NonPumped_EP,Manitou_Springs,494,2.5,0,0,1927,9999,3619188,66201.59,15079.95,6.031979918
5000333,CO_NW,Hydro_NonPumped_EP,Manitou_Springs,494,1,0,0,2006,9999,3619188,66201.59,15079.95,6.031979918
5000334,CO_NW,Hydro_Pumped_EP,Mount_Elbert,6208,100,0,0,1981,9999,2241890.5,66201.59,30964.164,0
5000335,CO_NW,Hydro_Pumped_EP,Mount_Elbert,6208,100,0,0,1984,9999,2241890.5,66201.59,30964.164,0
5000336,CO_NW,Hydro_NonPumped_EP,North_Fork_Hydro_Plant,10423,5.5,0,0,1988,9999,3619188,66201.59,15079.95,6.031979918
5000337,CO_NW,Hydro_NonPumped_EP,Redlands_Water_&_Power,50267,1.4,0,0,1931,9999,3619188,66201.59,15079.95,6.031979918
5000338,CO_NW,Hydro_NonPumped_EP,Ruedi,7458,5,0,0,1985,9999,3619188,66201.59,15079.95,6.031979918
5000339,CO_NW,Hydro_NonPumped_EP,Shoshone,476,14.4,0,0,1909,9999,3619188,66201.59,15079.95,6.031979918
5000340,CO_NW,Hydro_NonPumped_EP,Sugarloaf_Hydro_Plant,50435,2.5,0,0,1985,9999,3619188,66201.59,15079.95,6.031979918
5000341,CO_NW,Hydro_NonPumped_EP,Taylor_Draw_Hydroelectric_Facility,54729,2.3,0,0,1993,9999,3619188,66201.59,15079.95,6.031979918
5000342,CO_NW,Hydro_NonPumped_EP,Upper_Molina,521,8.6,0,0,1962,9999,3619188,66201.59,15079.95,6.031979918
5000343,CO_SW,Hydro_NonPumped_EP,Ames_Hydro,6207,3.6,0,0,1906,9999,3619188,66201.59,15079.95,6.031979918
5000344,CO_SW,Hydro_NonPumped_EP,Blue_Mesa,512,86.4,0,0,1967,9999,3619188,66201.59,15079.95,6.031979918
5000345,CO_SW,Hydro_NonPumped_EP,Crystal,6159,28,0,0,1978,9999,3619188,66201.59,15079.95,6.031979918
5000346,CO_SW,Hydro_NonPumped_EP,McPhee,7372,1.2,0,0,1992,9999,3619188,66201.59,15079.95,6.031979918
5000347,CO_SW,Hydro_NonPumped_EP,Morrow_Point,514,86.6,0,0,1971,9999,3619188,66201.59,15079.95,6.031979918
5000348,CO_SW,Hydro_NonPumped_EP,Morrow_Point,514,86.6,0,0,1970,9999,3619188,66201.59,15079.95,6.031979918
5000349,CO_SW,Hydro_NonPumped_EP,Salida,474,0.6,0,0,1908,9999,3619188,66201.59,15079.95,6.031979918
5000350,CO_SW,Hydro_NonPumped_EP,Salida,474,0.8,0,0,1929,9999,3619188,66201.59,15079.95,6.031979918
5000351,CO_SW,Hydro_NonPumped_EP,Tacoma,6206,2.3,0,0,1905,9999,3619188,66201.59,15079.95,6.031979918
5000352,CO_SW,Hydro_NonPumped_EP,Tacoma,6206,2.3,0,0,1906,9999,3619188,66201.59,15079.95,6.031979918
5000353,CO_SW,Hydro_NonPumped_EP,Towaoc,7373,11.4,0,0,1993,9999,3619188,66201.59,15079.95,6.031979918
5000354,CO_SW,Hydro_NonPumped_EP,Vallecito_Hydroelectric,50206,5.8,0,0,1989,9999,3619188,66201.59,15079.95,6.031979918
5000355,ID_E,Hydro_NonPumped_EP,American_Falls,809,92.4,0,0,1978,9999,3657690,66905.85,15240.375,6.096149917
5000356,ID_E,Hydro_NonPumped_EP,Ashton,825,2.8,0,0,1917,9999,3657690,66905.85,15240.375,6.096149917
5000357,ID_E,Hydro_NonPumped_EP,Ashton,825,4,0,0,1925,9999,3657690,66905.85,15240.375,6.096149917
5000358,ID_E,Hydro_NonPumped_EP,Birch_Creek_Power,10140,2.6,0,0,1986,9999,3657690,66905.85,15240.375,6.096149917
5000359,ID_E,Hydro_NonPumped_EP,City_Power_Plant,841,8,0,0,1982,9999,3657690,66905.85,15240.375,6.096149917
5000360,ID_E,Hydro_NonPumped_EP,Dry_Creek_Project,54394,3.6,0,0,1987,9999,3657690,66905.85,15240.375,6.096149917
5000361,ID_E,Hydro_NonPumped_EP,Falls_River_Hydro,54668,9,0,0,1993,9999,3657690,66905.85,15240.375,6.096149917
5000362,ID_E,Hydro_NonPumped_EP,Felt,6359,0.6,0,0,1946,9999,3657690,66905.85,15240.375,6.096149917
5000363,ID_E,Hydro_NonPumped_EP,Felt,6359,0.7,0,0,1947,9999,3657690,66905.85,15240.375,6.096149917
5000364,ID_E,Hydro_NonPumped_EP,Felt,6359,5.6,0,0,1986,9999,3657690,66905.85,15240.375,6.096149917
5000365,ID_E,Hydro_NonPumped_EP,Felt_Hydroelectric_Plant,10028,2,0,0,1986,9999,3657690,66905.85,15240.375,6.096149917
5000366,ID_E,Hydro_NonPumped_EP,Felt_Hydroelectric_Plant,10028,5.4,0,0,1985,9999,3657690,66905.85,15240.375,6.096149917
5000367,ID_E,Hydro_NonPumped_EP,Gem_State,790,23.4,0,0,1988,9999,3657690,66905.85,15240.375,6.096149917
5000368,ID_E,Hydro_NonPumped_EP,Grace,827,33,0,0,1923,9999,3657690,66905.85,15240.375,6.096149917
5000369,ID_E,Hydro_NonPumped_EP,Island_Park,4204,4.8,0,0,1994,9999,3657690,66905.85,15240.375,6.096149917
5000370,ID_E,Hydro_NonPumped_EP,Last_Chance,987,1.7,0,0,1984,9999,3657690,66905.85,15240.375,6.096149917
5000371,ID_E,Hydro_NonPumped_EP,Little_Wood_Hydro_Project,54386,2.8,0,0,1985,9999,3657690,66905.85,15240.375,6.096149917
5000372,ID_E,Hydro_NonPumped_EP,Lower_No_1,7012,8,0,0,1982,9999,3657690,66905.85,15240.375,6.096149917
5000373,ID_E,Hydro_NonPumped_EP,Lower_No_2,843,3,0,0,1940,9999,3657690,66905.85,15240.375,6.096149917
5000374,ID_E,Hydro_NonPumped_EP,Marsh_Valley_Development,50972,1.6,0,0,1993,9999,3657690,66905.85,15240.375,6.096149917
5000375,ID_E,Hydro_NonPumped_EP,Mink_Creek_Hydro,10325,3.1,0,0,1986,9999,3657690,66905.85,15240.375,6.096149917
5000376,ID_E,Hydro_NonPumped_EP,Oneida,829,10,0,0,1916,9999,3657690,66905.85,15240.375,6.096149917
5000377,ID_E,Hydro_NonPumped_EP,Oneida,829,10,0,0,1915,9999,3657690,66905.85,15240.375,6.096149917
5000378,ID_E,Hydro_NonPumped_EP,Oneida,829,10,0,0,1920,9999,3657690,66905.85,15240.375,6.096149917
5000379,ID_E,Hydro_NonPumped_EP,Palisades,850,44.1,0,0,1958,9999,3657690,66905.85,15240.375,6.096149917
5000380,ID_E,Hydro_NonPumped_EP,Palisades,850,132.3,0,0,1957,9999,3657690,66905.85,15240.375,6.096149917
5000381,ID_E,Hydro_NonPumped_EP,Soda,831,14,0,0,1924,9999,3657690,66905.85,15240.375,6.096149917
5000382,ID_E,Hydro_NonPumped_EP,Strawberry_Creek,6393,1.5,0,0,1951,9999,3657690,66905.85,15240.375,6.096149917
5000383,ID_E,Hydro_NonPumped_EP,Swift_Creek,6394,0.9,0,0,2010,9999,3657690,66905.85,15240.375,6.096149917
5000384,ID_E,Hydro_NonPumped_EP,Swift_Creek,6394,0.8,0,0,2009,9999,3657690,66905.85,15240.375,6.096149917
5000385,ID_E,Hydro_NonPumped_EP,Upper_Power_Plant,844,8,0,0,1982,9999,3657690,66905.85,15240.375,6.096149917
5000386,ID_S_OR_E,Hydro_NonPumped_EP,Anderson_Ranch,6395,20,0,0,1950,9999,3657690,66905.85,15240.375,6.096149917
5000387,ID_S_OR_E,Hydro_NonPumped_EP,Anderson_Ranch,6395,20,0,0,1951,9999,3657690,66905.85,15240.375,6.096149917
5000388,ID_S_OR_E,Hydro_NonPumped_EP,Arrowrock_Hydroelectric_Project,56997,15,0,0,2010,9999,3657690,66905.85,15240.375,6.096149917
